tab_code,表章項目,cat01_code,産業分類,cat02_code,性別_基本,area_code,地域,time_code,時間軸（2020～2023）,unit,value,annotation
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,20000,長野県,2023000000,2023年,千円,632.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,20000,長野県,2022000000,2022年,千円,490.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,20000,長野県,2021000000,2021年,千円,750.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,20000,長野県,2020000000,2020年,千円,605.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,21000,岐阜県,2023000000,2023年,千円,909.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,21000,岐阜県,2022000000,2022年,千円,1017.1,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,21000,岐阜県,2021000000,2021年,千円,854.6,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,21000,岐阜県,2020000000,2020年,千円,698.6,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,22000,静岡県,2023000000,2023年,千円,780.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,22000,静岡県,2022000000,2022年,千円,809.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,22000,静岡県,2021000000,2021年,千円,783.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,22000,静岡県,2020000000,2020年,千円,776.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,23000,愛知県,2023000000,2023年,千円,1054.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,23000,愛知県,2022000000,2022年,千円,1016.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,23000,愛知県,2021000000,2021年,千円,1047.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,23000,愛知県,2020000000,2020年,千円,857.8,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,24000,三重県,2023000000,2023年,千円,709.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,24000,三重県,2022000000,2022年,千円,680.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,24000,三重県,2021000000,2021年,千円,633.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,24000,三重県,2020000000,2020年,千円,755.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,25000,滋賀県,2023000000,2023年,千円,653.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,25000,滋賀県,2022000000,2022年,千円,760.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,25000,滋賀県,2021000000,2021年,千円,575.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,25000,滋賀県,2020000000,2020年,千円,724.6,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,26000,京都府,2023000000,2023年,千円,886.5,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,26000,京都府,2022000000,2022年,千円,699.5,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,26000,京都府,2021000000,2021年,千円,729.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,26000,京都府,2020000000,2020年,千円,650.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,27000,大阪府,2023000000,2023年,千円,960.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,27000,大阪府,2022000000,2022年,千円,869.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,27000,大阪府,2021000000,2021年,千円,1016.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,27000,大阪府,2020000000,2020年,千円,867.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,28000,兵庫県,2023000000,2023年,千円,836.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,28000,兵庫県,2022000000,2022年,千円,560.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,28000,兵庫県,2021000000,2021年,千円,849.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,28000,兵庫県,2020000000,2020年,千円,761.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,29000,奈良県,2023000000,2023年,千円,752.8,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,29000,奈良県,2022000000,2022年,千円,996.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,29000,奈良県,2021000000,2021年,千円,755.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,29000,奈良県,2020000000,2020年,千円,819.1,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,30000,和歌山県,2023000000,2023年,千円,892.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,30000,和歌山県,2022000000,2022年,千円,1104.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,30000,和歌山県,2021000000,2021年,千円,784.1,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,30000,和歌山県,2020000000,2020年,千円,608.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,31000,鳥取県,2023000000,2023年,千円,390.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,31000,鳥取県,2022000000,2022年,千円,323.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,31000,鳥取県,2021000000,2021年,千円,342.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,31000,鳥取県,2020000000,2020年,千円,380.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,32000,島根県,2023000000,2023年,千円,727.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,32000,島根県,2022000000,2022年,千円,642.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,32000,島根県,2021000000,2021年,千円,704.5,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,32000,島根県,2020000000,2020年,千円,470.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,33000,岡山県,2023000000,2023年,千円,738.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,33000,岡山県,2022000000,2022年,千円,667.8,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,33000,岡山県,2021000000,2021年,千円,605.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,33000,岡山県,2020000000,2020年,千円,761.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,34000,広島県,2023000000,2023年,千円,742.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,34000,広島県,2022000000,2022年,千円,744.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,34000,広島県,2021000000,2021年,千円,817.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,34000,広島県,2020000000,2020年,千円,707.8,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,35000,山口県,2023000000,2023年,千円,752.1,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,35000,山口県,2022000000,2022年,千円,645.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,35000,山口県,2021000000,2021年,千円,604.1,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,35000,山口県,2020000000,2020年,千円,851.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,36000,徳島県,2023000000,2023年,千円,764.6,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,36000,徳島県,2022000000,2022年,千円,759.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,36000,徳島県,2021000000,2021年,千円,729.6,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,36000,徳島県,2020000000,2020年,千円,745.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,37000,香川県,2023000000,2023年,千円,801.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,37000,香川県,2022000000,2022年,千円,732.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,37000,香川県,2021000000,2021年,千円,794.5,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,37000,香川県,2020000000,2020年,千円,860.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,38000,愛媛県,2023000000,2023年,千円,550.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,38000,愛媛県,2022000000,2022年,千円,616.5,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,38000,愛媛県,2021000000,2021年,千円,679.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,38000,愛媛県,2020000000,2020年,千円,565.1,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,39000,高知県,2023000000,2023年,千円,806.1,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,39000,高知県,2022000000,2022年,千円,722.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,39000,高知県,2021000000,2021年,千円,644.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,39000,高知県,2020000000,2020年,千円,744.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,40000,福岡県,2023000000,2023年,千円,880.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,40000,福岡県,2022000000,2022年,千円,832.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,40000,福岡県,2021000000,2021年,千円,757.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,40000,福岡県,2020000000,2020年,千円,736.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,41000,佐賀県,2023000000,2023年,千円,797.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,41000,佐賀県,2022000000,2022年,千円,697.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,41000,佐賀県,2021000000,2021年,千円,726.5,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,41000,佐賀県,2020000000,2020年,千円,738.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,42000,長崎県,2023000000,2023年,千円,613.2,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,42000,長崎県,2022000000,2022年,千円,531.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,42000,長崎県,2021000000,2021年,千円,514.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,42000,長崎県,2020000000,2020年,千円,491.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,43000,熊本県,2023000000,2023年,千円,781.8,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,43000,熊本県,2022000000,2022年,千円,714.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,43000,熊本県,2021000000,2021年,千円,775.6,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,43000,熊本県,2020000000,2020年,千円,726.8,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,44000,大分県,2023000000,2023年,千円,531.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,44000,大分県,2022000000,2022年,千円,530.1,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,44000,大分県,2021000000,2021年,千円,522.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,44000,大分県,2020000000,2020年,千円,515.7,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,45000,宮崎県,2023000000,2023年,千円,578.8,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,45000,宮崎県,2022000000,2022年,千円,778.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,45000,宮崎県,2021000000,2021年,千円,610.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,45000,宮崎県,2020000000,2020年,千円,670.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,46000,鹿児島県,2023000000,2023年,千円,502.4,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,46000,鹿児島県,2022000000,2022年,千円,530.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,46000,鹿児島県,2021000000,2021年,千円,357.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,46000,鹿児島県,2020000000,2020年,千円,480.9,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,47000,沖縄県,2023000000,2023年,千円,643.0,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,47000,沖縄県,2022000000,2022年,千円,541.5,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,47000,沖縄県,2021000000,2021年,千円,510.3,
12,年間賞与その他特別給与額,98,Ｑ 複合サービス事業,3,女,47000,沖縄県,2020000000,2020年,千円,497.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,0,全国,2023000000,2023年,千円,618.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,0,全国,2022000000,2022年,千円,500.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,0,全国,2021000000,2021年,千円,521.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,0,全国,2020000000,2020年,千円,551.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,1000,北海道,2023000000,2023年,千円,427.0,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,1000,北海道,2022000000,2022年,千円,471.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,1000,北海道,2021000000,2021年,千円,445.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,1000,北海道,2020000000,2020年,千円,379.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,2000,青森県,2023000000,2023年,千円,385.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,2000,青森県,2022000000,2022年,千円,483.8,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,2000,青森県,2021000000,2021年,千円,310.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,2000,青森県,2020000000,2020年,千円,419.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,3000,岩手県,2023000000,2023年,千円,451.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,3000,岩手県,2022000000,2022年,千円,417.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,3000,岩手県,2021000000,2021年,千円,460.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,3000,岩手県,2020000000,2020年,千円,339.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,4000,宮城県,2023000000,2023年,千円,347.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,4000,宮城県,2022000000,2022年,千円,384.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,4000,宮城県,2021000000,2021年,千円,415.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,4000,宮城県,2020000000,2020年,千円,458.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,5000,秋田県,2023000000,2023年,千円,432.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,5000,秋田県,2022000000,2022年,千円,402.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,5000,秋田県,2021000000,2021年,千円,416.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,5000,秋田県,2020000000,2020年,千円,375.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,6000,山形県,2023000000,2023年,千円,270.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,6000,山形県,2022000000,2022年,千円,387.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,6000,山形県,2021000000,2021年,千円,386.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,6000,山形県,2020000000,2020年,千円,429.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,7000,福島県,2023000000,2023年,千円,295.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,7000,福島県,2022000000,2022年,千円,271.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,7000,福島県,2021000000,2021年,千円,401.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,7000,福島県,2020000000,2020年,千円,421.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,8000,茨城県,2023000000,2023年,千円,491.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,8000,茨城県,2022000000,2022年,千円,626.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,8000,茨城県,2021000000,2021年,千円,555.8,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,8000,茨城県,2020000000,2020年,千円,444.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,9000,栃木県,2023000000,2023年,千円,1750.0,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,9000,栃木県,2022000000,2022年,千円,444.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,9000,栃木県,2021000000,2021年,千円,435.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,9000,栃木県,2020000000,2020年,千円,383.8,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,10000,群馬県,2023000000,2023年,千円,342.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,10000,群馬県,2022000000,2022年,千円,256.8,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,10000,群馬県,2021000000,2021年,千円,337.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,10000,群馬県,2020000000,2020年,千円,355.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,11000,埼玉県,2023000000,2023年,千円,495.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,11000,埼玉県,2022000000,2022年,千円,425.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,11000,埼玉県,2021000000,2021年,千円,568.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,11000,埼玉県,2020000000,2020年,千円,442.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,12000,千葉県,2023000000,2023年,千円,389.8,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,12000,千葉県,2022000000,2022年,千円,540.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,12000,千葉県,2021000000,2021年,千円,559.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,12000,千葉県,2020000000,2020年,千円,593.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,13000,東京都,2023000000,2023年,千円,668.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,13000,東京都,2022000000,2022年,千円,642.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,13000,東京都,2021000000,2021年,千円,654.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,13000,東京都,2020000000,2020年,千円,733.8,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,14000,神奈川県,2023000000,2023年,千円,1112.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,14000,神奈川県,2022000000,2022年,千円,433.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,14000,神奈川県,2021000000,2021年,千円,539.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,14000,神奈川県,2020000000,2020年,千円,507.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,15000,新潟県,2023000000,2023年,千円,393.0,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,15000,新潟県,2022000000,2022年,千円,429.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,15000,新潟県,2021000000,2021年,千円,298.8,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,15000,新潟県,2020000000,2020年,千円,487.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,16000,富山県,2023000000,2023年,千円,437.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,16000,富山県,2022000000,2022年,千円,436.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,16000,富山県,2021000000,2021年,千円,656.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,16000,富山県,2020000000,2020年,千円,612.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,17000,石川県,2023000000,2023年,千円,512.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,17000,石川県,2022000000,2022年,千円,317.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,17000,石川県,2021000000,2021年,千円,564.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,17000,石川県,2020000000,2020年,千円,381.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,18000,福井県,2023000000,2023年,千円,584.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,18000,福井県,2022000000,2022年,千円,476.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,18000,福井県,2021000000,2021年,千円,517.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,18000,福井県,2020000000,2020年,千円,472.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,19000,山梨県,2023000000,2023年,千円,351.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,19000,山梨県,2022000000,2022年,千円,345.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,19000,山梨県,2021000000,2021年,千円,281.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,19000,山梨県,2020000000,2020年,千円,460.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,20000,長野県,2023000000,2023年,千円,393.8,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,20000,長野県,2022000000,2022年,千円,529.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,20000,長野県,2021000000,2021年,千円,394.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,20000,長野県,2020000000,2020年,千円,442.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,21000,岐阜県,2023000000,2023年,千円,386.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,21000,岐阜県,2022000000,2022年,千円,473.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,21000,岐阜県,2021000000,2021年,千円,491.2,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,21000,岐阜県,2020000000,2020年,千円,405.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,22000,静岡県,2023000000,2023年,千円,362.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,22000,静岡県,2022000000,2022年,千円,426.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,22000,静岡県,2021000000,2021年,千円,358.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,22000,静岡県,2020000000,2020年,千円,417.5,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,23000,愛知県,2023000000,2023年,千円,487.9,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,23000,愛知県,2022000000,2022年,千円,575.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,23000,愛知県,2021000000,2021年,千円,507.6,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,23000,愛知県,2020000000,2020年,千円,464.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,24000,三重県,2023000000,2023年,千円,622.4,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,24000,三重県,2022000000,2022年,千円,379.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,24000,三重県,2021000000,2021年,千円,584.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,24000,三重県,2020000000,2020年,千円,550.8,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,25000,滋賀県,2023000000,2023年,千円,450.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,25000,滋賀県,2022000000,2022年,千円,475.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,25000,滋賀県,2021000000,2021年,千円,370.1,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,25000,滋賀県,2020000000,2020年,千円,423.7,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,26000,京都府,2023000000,2023年,千円,586.3,
12,年間賞与その他特別給与額,101,Ｒ サービス業（他に分類されないもの）,1,男女計,26000,京都府,2022000000,2022年,千円,249.0,
